quartile.0%,quartile.25%,quartile.50%,quartile.75%,quartile.100%,mean,sd,bases,data,log+1.quartile.0%,log+1.quartile.25%,log+1.quartile.50%,log+1.quartile.75%,log+1.quartile.100%,log+1.mean,log+1.sd,log+1.bases,log+1.data,log.quartile.100%,log.mean,log.sd,log.bases,log.data,log.log.quartile.100%,log.log.bases,log.log.data
0,0,0,0,5,0.165242679423091,0.420484770319672,17908049,59900,0,0,0,0,1.79175946922805,0.152929373842132,0.350998200902764,16.7007608903873,11.000448478455,1.6094379124341,-1.80034010124317,-0.866347018251962,16.7007608345465,11.0004317841035,0.475884995327111,2.81545427733981,2.39793452512831
0,0,0,0,4,0.0599864862979432,0.271148585853485,501713,605,0,0,0,0,1.6094379124341,0.0582561592671843,0.239920890058592,13.1257855152056,6.40687998606931,1.38629436111989,-2.81363597049537,-1.30508832107476,13.1257835220362,6.40522845803084,0.326634259978281,2.57457850361294,1.85711460341373
0,0,0,0,5,0.187085357409205,0.44676447084686,17251906,65141,0,0,0,0,1.79175946922805,0.171501023243637,0.369329663735153,16.663433246056,11.0843247814599,1.6094379124341,-1.67619030953852,-0.805723734092011,16.6634331880914,11.0843094302629,0.475884995327111,2.81321668922339,2.40553054345182
0,0,0,0,6,0.173008251258067,0.43047355838837,61770944,216032,0,0,0,0,1.94591014905531,0.159571603967201,0.358005549162688,17.9389436662437,12.2831864527747,1.79175946922805,-1.7544159904884,-0.842869377701331,17.9389436500549,12.2831818238416,0.583198080782659,2.88697397251434,2.50823099533281
0,0,0,0,15,0.176531308553493,0.437257508047858,39438296,140690,0,0,0,0,2.77258872223978,0.162570540436377,0.362736789405937,17.4902479072533,11.8543212751717,2.70805020110221,-1.73425703276755,-0.827232994166563,17.4902478818972,11.8543141673713,0.996228892951395,2.86164346170865,2.47269186608272
0,0,0,0,5,0.201545437652867,0.463655270206796,12307711,50065,0,0,0,0,1.79175946922805,0.183608592918249,0.38093691664121,16.3257366157353,10.8210974139762,1.6094379124341,-1.60174042597948,-0.768613955022123,16.3257365344854,10.8210774401419,0.475884995327111,2.7927427911117,2.38149584703206
0,0,0,0,6,0.19429169929928,0.454778105888731,71799336,281875,0,0,0,0,1.94591014905531,0.177553289403736,0.374853384449628,18.0893857999925,12.5492225369046,1.79175946922805,-1.63839464456494,-0.787945658350871,18.0893857860648,12.5492189892391,0.583198080782659,2.89532534560053,2.52965843170816
0,0,0,0,6,0.189514318061224,0.450087692725856,53796215,205816,0,0,0,0,1.94591014905531,0.173545087730233,0.371624032345748,17.8007136880859,12.2347427034409,1.79175946922805,-1.66329070026263,-0.79831284247887,17.8007136694973,12.2347378447439,0.583198080782659,2.87923855028629,2.50427926999928
0,0,0,0,5,0.177929442503559,0.436684871737205,66109857,237730,0,0,0,0,1.79175946922805,0.163758187428392,0.362338287110095,18.0068284313722,12.3788950613362,1.6094379124341,-1.72636819770295,-0.828543461322863,18.0068284162459,12.3788908548923,0.475884995327111,2.8907510424168,2.51599267155405
0,0,0,0,6,0.1248445706044,0.403972800360677,1413021,3563,0,0,0,0,1.94591014905531,0.11764486664873,0.33930593245348,14.1612412312553,8.1786387885907,1.79175946922805,-2.08068575055158,-0.906407729127382,14.161240523552,8.17835816560584,0.583198080782659,2.65050869202373,2.10149141721794
0,0,0,0,6,0.200247183953341,0.46146731150587,114542225,462951,0,0,0,0,1.94591014905531,0.182527522209407,0.379440938918669,18.5564540989999,13.0453786559878,1.79175946922805,-1.60820275578752,-0.773344058521058,18.5564540902695,13.0453764959343,0.583198080782659,2.92081765793463,2.56843377949336
0,0,0,0,5,0.167089967928805,0.423949702523465,7408829,24997,0,0,0,0,1.79175946922805,0.154513443673758,0.353434491104362,15.8181830900687,10.1265511006502,1.6094379124341,-1.78922288151575,-0.858140456910717,15.8181829550947,10.1265110966498,0.475884995327111,2.76116009828996,2.31515684597036
0,0,0,0,6,0.190322405924594,0.45057206567306,55738771,214350,0,0,0,0,1.94591014905531,0.174224199777108,0.371958006677142,17.8361865489178,12.2753701372823,1.79175946922805,-1.65903577159721,-0.7972372465296,17.836186530977,12.2753654720261,0.583198080782659,2.88122934482767,2.50759444692584
0,0,0,1,23,0.497399222177294,0.713193869247207,74420044,745478,0,0,0,0.693147180559945,3.17805383034795,0.403729751365464,0.538359388213805,18.1252358855587,13.5217822437761,3.13549421592915,-0.698362311391108,-0.338001989150111,18.1252358721215,13.5217809023558,1.14278680629477,2.89730521429035,2.60430178548706
0,0,0,1,7,0.504247660846503,0.718246362986309,17907974,181996,0,0,0,0.693147180559945,2.07944154167984,0.408292880087368,0.541304214320878,16.7007567023179,12.1117454824066,1.94591014905531,-0.684687741035118,-0.330942644851105,16.7007566464769,12.1117399877954,0.665729810578276,2.81545402656859,2.49417522914263
0,0,0,1,7,0.371074678287104,0.670910093186308,518397,3921,0,0,0,0.693147180559945,2.07944154167984,0.31559486903628,0.513368443968457,13.1584985659881,8.27435700675629,1.94591014905531,-0.991351947447082,-0.399120140277974,13.1584966369664,8.27410200229233,0.665729810578276,2.57706768205901,2.11313039601403
0,0,0,1,6,0.506299073317147,0.719210714398629,17265238,175881,0,0,0,0.693147180559945,1.94591014905531,0.409655697521735,0.54186529852697,16.6642057317455,12.0775685946197,1.79175946922805,-0.680627730311825,-0.32960089827353,16.6642056738256,12.0775629089734,0.583198080782659,2.81326304628683,2.49134942620731
0,0,0,1,11,0.503537524614563,0.71699068541916,61771867,626201,0,0,0,0.693147180559945,2.484906649788,0.407820681308966,0.540573156984584,17.9389586084322,13.3474282817371,2.39789527279837,-0.686097042064188,-0.332692429514098,17.9389585922436,13.3474266848071,0.874591382923689,2.88697480546097,2.59132360857375
0,0,0,1,52,0.491666155753433,0.736782396173476,39439182,389780,0,0,0,0.693147180559945,3.97029191355212,0.399893720546985,0.552034203748378,17.490270372474,12.8733403219225,3.95124371858143,-0.709955338022426,-0.305462686599163,17.4902703471185,12.873337756376,1.37403039481696,2.86164474615053,2.55515833191397
0,0,0,1,8,0.523657476157295,0.730057863012274,12309111,129477,0,0,0,0.693147180559945,2.19722457733622,0.421113678826046,0.548154854778259,16.3258503590843,11.7712662615199,2.07944154167984,-0.646917479852972,-0.314631483580581,16.3258502778436,11.7712585381703,0.732099368086445,2.79274975820698,2.46566084318288
0,0,0,1,21,0.522781455193856,0.730148241692734,71802832,754864,0,0,0,0.693147180559945,3.09104245335832,0.420538567355031,0.548207093678339,18.0894344900646,13.5342942042961,3.04452243772342,-0.648591769946421,-0.314507694643822,18.0894344761375,13.534292879555,1.11334405395999,2.89532803723461,2.60522667785629
0,0,0,1,8,0.520771289917422,0.728009036785548,53799692,563580,0,0,0,0.693147180559945,2.19722457733622,0.419217633737598,0.546969899989455,17.800778318796,13.242066346586,2.07944154167984,-0.652444316493991,-0.317441817695533,17.8007783002086,13.2420645722166,0.732099368086445,2.87924218107296,2.5833984728098
0,0,0,1,8,0.508460678300033,0.72055110616334,66110125,676612,0,0,0,0.693147180559945,2.19722457733622,0.411089712522202,0.542644650064942,18.0068324852223,13.4248547488598,2.07944154167984,-0.676367395293709,-0.327738934533668,18.0068324700961,13.424853270909,0.732099368086445,2.89075126754527,2.59710771079397
0,0,0,1,9,0.529604271383458,0.801909740931056,1412938,15037,0,0,0,0.693147180559945,2.30258509299405,0.425009055795056,0.588847069658133,14.1611824901757,9.61833560993797,2.19722457733622,-0.635625209090772,-0.220759219928983,14.1611817824308,9.61826910952232,0.787195008176644,2.65050454399426,2.26366432224387
0,0,0,1,7,0.524292705917176,0.73082598393546,114542242,1207022,0,0,0,0.693147180559945,2.07944154167984,0.421530503072593,0.5485987419295,18.5564542474168,14.0036675554076,1.94591014905531,-0.645705151540904,-0.313579899643125,18.5564542386864,14.0036667269227,0.665729810578276,2.92081766593276,2.63931920438897
0,0,0,1,6,0.486523236171901,0.704274517035108,7411720,72556,0,0,0,0.693147180559945,1.94591014905531,0.396439994798292,0.533139516978088,15.8185732240168,11.1921277388406,1.79175946922805,-0.720470616581121,-0.350587059860213,15.8185730890953,11.1921139564779,0.583198080782659,2.76118476162776,2.41520941926969
0,0,0,1,8,0.515577041750254,0.72517379490455,55752595,577659,0,0,0,0.693147180559945,2.19722457733622,0.415796252086541,0.545327796077619,17.8364345322428,13.2667407392821,2.07944154167984,-0.662468536157786,-0.321343935745294,17.8364345143064,13.2667390081585,0.732099368086445,2.88124324811384,2.58526007648369
0,0,0,1,14,0.396911904254581,0.639086106080118,74419519,596233,0,0,0,0.693147180559945,2.70805020110221,0.334264017623985,0.494138834123117,18.1252288309829,13.2983884864431,2.63905732961526,-0.924040926560055,-0.447716082383654,18.1252288175456,13.2983868092478,0.970421781277365,2.89730482507736,2.58764273533342
0,0,0,1,8,0.407620793622275,0.649929014121252,17910838,147560,0,0,0,0.693147180559945,2.19722457733622,0.341900898750524,0.500732265242332,16.7009166182775,11.901996928592,2.07944154167984,-0.897417964159814,-0.430892131100423,16.7009165624454,11.9019901517106,0.732099368086445,2.8154636018954,2.47670562577404
0,0,0,1,6,0.393280910141559,0.663827596531406,476761,3820,0,0,0,0.693147180559945,1.94591014905531,0.331661332860427,0.50912072917763,13.0747726935706,8.2482674474469,1.79175946922805,-0.933231138374132,-0.409732806996988,13.0747705960858,8.24800570160062,0.583198080782659,2.57068446456463,2.10997143798511
0,0,0,1,7,0.3989764837325,0.641248599985,17263624,138920,0,0,0,0.693147180559945,2.07944154167984,0.335740886201465,0.495457293616988,16.6641122447427,11.8416607052197,1.94591014905531,-0.91885280184297,-0.4443380657588,16.6641121868175,11.841653506858,0.665729810578276,2.81325743622222,2.47162327400055
0,0,0,1,8,0.4034653460538,0.643093585048708,61771320,502737,0,0,0,0.693147180559945,2.19722457733622,0.338944425423983,0.496580797292206,17.9389497532294,13.127824438628,2.07944154167984,-0.907664678346197,-0.441465020935841,17.9389497370406,13.1278224495184,0.732099368086445,2.88697431183113,2.57473382913192
0,0,0,1,45,0.389025126704549,0.652342987524235,39438797,309183,0,0,0,0.693147180559945,3.8286413964891,0.328602153388682,0.502194273115555,17.4902606105609,12.6416918479141,3.80666248977032,-0.944111344378913,-0.427184800888615,17.4902605852051,12.6416886135888,1.33675281830092,2.86164418801644,2.5369999726432
0,0,0,1,6,0.420577919855404,0.657245957076626,12309077,104237,0,0,0,0.693147180559945,1.94591014905531,0.351063774630572,0.505157162598978,16.3258475968991,11.554432025122,1.79175946922805,-0.866125513868992,-0.41969696666284,16.3258475156582,11.5544224316455,0.583198080782659,2.79274958901606,2.44706825819717
0,0,0,1,17,0.424896732497983,0.660823539178254,71803567,615164,0,0,0,0.693147180559945,2.89037175789616,0.354099342672183,0.507313587286302,18.0894447263771,13.3296458034875,2.83321334405622,-0.855909121940403,-0.414268435166705,18.0894447124502,13.3296441779061,1.04141152477478,2.8953286031069,2.58999044050397
0,0,0,1,7,0.412552750929368,0.649892136784595,53800000,447598,0,0,0,0.693147180559945,2.07944154167984,0.345398529131825,0.50070991412997,17.8007840437194,13.0116530212798,1.94591014905531,-0.885391200342592,-0.430948873270901,17.800784025132,13.0116507871347,0.665729810578276,2.87924250268376,2.56584517049618
0,0,0,1,11,0.411212504641895,0.649361737347659,66109850,548446,0,0,0,0.693147180559945,2.484906649788,0.344449267230207,0.500388387226167,18.0068283254878,13.2148459268637,2.39789527279837,-0.888645155182219,-0.431765341055928,18.0068283103615,13.2148441035318,0.874591382923689,2.89075103653657,2.58134075105378
0,0,0,1,9,0.462020304245208,0.735770359612626,1413005,13211,0,0,0,0.693147180559945,2.30258509299405,0.379819249223768,0.55145132615908,14.1612299079422,9.48888078651068,2.19722457733622,-0.772146440283408,-0.306837220334832,14.1612292002308,9.48880509487835,0.787195008176644,2.65050789242389,2.25011269266879
0,0,0,1,8,0.416362014654555,0.652884753667772,114530126,960743,0,0,0,0.693147180559945,2.19722457733622,0.348091622662838,0.502522096909139,18.5563484642531,13.7754632632866,2.07944154167984,-0.876200169614338,-0.426354652773383,18.5563484555217,13.775462222426,0.732099368086445,2.92081196530349,2.62288890964306
0,0,0,1,6,0.386594191802231,0.628752425322194,7412041,57810,0,0,0,0.693147180559945,1.94591014905531,0.326850518711935,0.48781433852546,15.8186165328581,10.9649343479722,1.79175946922805,-0.950379736112201,-0.464017700204344,15.8186163979425,10.9649170500765,0.583198080782659,2.76118749947192,2.39470081686874
0,0,0,1,7,0.406773498150338,0.645316669026229,55746675,456470,0,0,0,0.693147180559945,2.07944154167984,0.34129878304839,0.497932869658136,17.8363283432086,13.0312804501646,1.94591014905531,-0.899498764052961,-0.438014122937073,17.8363283252703,13.0312782594426,0.665729810578276,2.88123729460602,2.56735248758704
0,0,0,1,35,0.477881440430945,0.705238595000374,74419923,716114,0,0,0,0.693147180559945,3.58351893845611,0.390609603091294,0.533705039361655,18.1252342596514,13.4815960475708,3.55534806148941,-0.738392609827092,-0.349219100800627,18.1252342462141,13.4815946511461,1.26845296605453,2.89730512458628,2.60132539605032
0,0,0,1,6,0.495389594924231,0.716618911828429,17903416,178892,0,0,0,0.693147180559945,1.94591014905531,0.402386771504256,0.540356607268226,16.7005021464478,12.0945431407268,1.79175946922805,-0.70241076553011,-0.333211083406731,16.7005020905926,12.0945375507775,0.583198080782659,2.8154387842757,2.49275390858754
0,0,0,1,8,0.44834831608228,0.73629964884231,502578,4586,0,0,0,0.693147180559945,2.19722457733622,0.370423814816645,0.551756210123109,13.1275081204889,8.43098149459717,2.07944154167984,-0.802184857401818,-0.306118111529609,13.12750613075,8.43076346341785,0.732099368086445,2.57470973354557,2.1318873329685
0,0,0,1,7,0.481909907613151,0.705264603137917,17258950,167294,0,0,0,0.693147180559945,2.07944154167984,0.393331733941799,0.533720291150633,16.6638414654111,12.0275140000967,1.94591014905531,-0.729998096067734,-0.34918222298627,16.6638414074701,12.0275080226139,0.665729810578276,2.81324118683886,2.48719636161382
0,0,0,1,8,0.486766159334744,0.709990455486733,61771788,605204,0,0,0,0.693147180559945,2.19722457733622,0.396603398443932,0.536487788912285,17.9389573295321,13.3133225225939,2.07944154167984,-0.719971436853059,-0.342503752013566,17.9389573133435,13.3133208702598,0.732099368086445,2.88697473416919,2.58876510318441
0,0,0,1,77,0.46638124199541,0.732707047765121,39438310,369730,0,0,0,0.693147180559945,4.35670882668959,0.382797625587162,0.549684953030934,17.4902482622381,12.8205309931811,4.34380542185368,-0.762751863460888,-0.311009318966451,17.490248236882,12.8205282885083,1.46875078923747,2.86164348200481,2.55104765879547
0,0,0,1,7,0.498531266352493,0.717094270641201,12308903,123320,0,0,0,0.693147180559945,2.07944154167984,0.404485472657003,0.540633484683751,16.3258334608907,11.722545990952,1.94591014905531,-0.696088970679527,-0.332547967748729,16.3258333796487,11.7225378820001,0.665729810578276,2.79274872314888,2.46151330353962
0,0,0,1,27,0.506609959160094,0.722854343290582,71803545,731855,0,0,0,0.693147180559945,3.3322045101752,0.409862066742112,0.543982417286691,18.0894444199856,13.5033390522798,3.29583686600433,-0.680013882784078,-0.324547538681606,18.0894444060587,13.5033376858898,1.19266011628481,2.89532858616932,2.60293689087844
0,0,0,1,8,0.497344219788389,0.716104472241135,53799821,538421,0,0,0,0.693147180559945,2.19722457733622,0.403693018743804,0.540056880471984,17.8007807165764,13.1963979182906,2.07944154167984,-0.698472897471177,-0.333929211714154,17.8007806979889,13.1963960610097,0.732099368086445,2.87924231577382,2.57994376663294
0,0,0,1,8,0.491993737002352,0.712590480129651,66109557,654785,0,0,0,0.693147180559945,2.19722457733622,0.400113304053155,0.538007124870723,18.0068238934608,13.3920637436763,2.07944154167984,-0.709289292240868,-0.338848385246185,18.0068238783344,13.3920622164586,0.732099368086445,2.89075079040617,2.59466215952924
0,0,0,1,10,0.563131852812174,0.824892681738735,1413106,16075,0,0,0,0.693147180559945,2.39789527279837,0.446691406686309,0.60152118077868,14.1613013842066,9.68508275556909,2.30258509299405,-0.574241481437777,-0.192501983849877,14.1613006765458,9.68502054910582,0.834032445247956,2.65051293973536,2.27058041860228
0,0,0,1,9,0.499279677790642,0.71640821763168,114523055,1149542,0,0,0,0.693147180559945,2.30258509299405,0.404984777961869,0.540233861837404,18.5562867231333,13.9548750300542,2.19722457733622,-0.694588863704574,-0.333505138130381,18.5562867144014,13.9548741601429,0.787195008176644,2.92080863807436,2.63582884940144
0,0,0,1,7,0.459885264264857,0.687555810439808,7411466,68579,0,0,0,0.693147180559945,2.07944154167984,0.378357846512233,0.523281216070873,15.8185389533862,11.1357562260169,1.94591014905531,-0.776778246121894,-0.374612273914694,15.8185388184601,11.1357416444,0.665729810578276,2.76118259514459,2.41015990328702
0,0,0,1,8,0.490036729441041,0.709423676464729,55745199,549162,0,0,0,0.693147180559945,2.19722457733622,0.398800770285117,0.536156282399577,17.8363018659431,13.2161505798854,2.07944154167984,-0.713274932643737,-0.343302361861628,17.8363018480043,13.2161487589308,0.732099368086445,2.88123581014773,2.58143947268764
0,0,0,1,26,0.530347729936254,0.759958774330476,74420311,800189,0,0,0,0.693147180559945,3.29583686600433,0.425494984049554,0.565290385099856,18.1252394732954,13.5926044784514,3.25809653802148,-0.634222393352341,-0.274491091475041,18.1252394598582,13.5926032287474,1.18114314080946,2.89730541223185,2.60952576454634
0,0,0,1,9,0.548646420308667,0.773256440894307,17912983,199662,0,0,0,0.693147180559945,2.30258509299405,0.437381272182252,0.572817653347407,16.7010363709908,12.204386224321,2.19722457733622,-0.600301088111102,-0.25714453781142,16.7010363151654,12.2043812158692,0.787195008176644,2.81547077229771,2.50179500332733
0,0,0,1,6,0.449728532899928,0.756699757409076,509454,4737,0,0,0,0.693147180559945,1.94591014905531,0.371376320215172,0.563436910942511,13.1410968058601,8.46337038471873,1.79175946922805,-0.799111138474815,-0.278788725872335,13.1410948429763,8.46315930292375,0.583198080782659,2.57574433096871,2.13572254396866
0,0,0,1,7,0.530170828223471,0.756696579900514,17262370,185371,0,0,0,0.693147180559945,2.07944154167984,0.425379381605316,0.563435102146544,16.664039603826,12.1301198958973,1.94591014905531,-0.634556006966289,-0.278792925048035,16.6640395458965,12.1301145013248,0.665729810578276,2.81325307708935,2.49569116242705
0,0,0,1,9,0.536836870348582,0.764182966287257,61771480,671643,0,0,0,0.693147180559945,2.30258509299405,0.429726323821962,0.567687674590871,17.9389523434248,13.4174837172271,2.19722457733622,-0.622061010235225,-0.268948033818307,17.9389523272361,13.417482228342,0.787195008176644,2.88697445622059,2.59655850055461
0,0,0,1,58,0.514847348873524,0.779181194854126,39438556,410627,0,0,0,0.693147180559945,4.07753744390572,0.415314674065265,0.576153255579266,17.4902544998083,12.9254429741304,4.06044301054642,-0.663884832210837,-0.249511660859149,17.4902544744524,12.9254405388332,1.40129208355907,2.86164383863606,2.55919750405605
0,0,0,1,7,0.568638118810634,0.784143089715441,12309319,141393,0,0,0,0.693147180559945,2.07944154167984,0.45020780266821,0.578938238180986,16.3258672569923,11.8593055987296,1.94591014905531,-0.564511042246853,-0.243163762892946,16.325867175753,11.8592985262687,0.665729810578276,2.79275079324653,2.4731122456373
0,0,0,1,31,0.574347698674366,0.789241265102636,71803702,834122,0,0,0,0.693147180559945,3.46573590279973,0.453841026918003,0.581791655748245,18.0894466065047,13.6341361524809,3.43398720448515,-0.554520319233667,-0.236683218944354,18.0894465925779,13.6341349536162,1.23372203634287,2.89532870704196,2.61257657120583
0,0,0,1,9,0.554407295883665,0.774034855821954,53799871,603839,0,0,0,0.693147180559945,2.30258509299405,0.441094312767752,0.573256531846538,17.800781645947,13.3110645411623,2.19722457733622,-0.589855671229715,-0.256138373044684,17.8007816273596,13.3110628850931,0.787195008176644,2.87924236798337,2.5885954853489
0,0,0,1,8,0.546923369651881,0.770408408155837,66110022,733074,0,0,0,0.693147180559945,2.19722457733622,0.436268035555948,0.571210259040667,18.0068309272147,13.5050032948705,2.07944154167984,-0.603446578418056,-0.26083450454449,18.0068309120884,13.5050019307527,0.732099368086445,2.89075118102213,2.60306013021034
0,0,0,1,8,0.568281442626292,0.826267241190389,1413034,16430,0,0,0,0.693147180559945,2.19722457733622,0.449980397292399,0.602274124799544,14.1612504313528,9.70692507345183,2.07944154167984,-0.565138485397876,-0.190837021237715,14.161249723656,9.70686421103131,0.732099368086445,2.65050934169147,2.27283328586448
0,0,0,1,10,0.562607011594527,0.780532991629363,114522053,1301250,0,0,0,0.693147180559945,2.39789527279837,0.44635558770376,0.576912752982373,18.5562779737651,14.0788366674029,2.30258509299405,-0.575173920162721,-0.247778270055341,18.5562779650332,14.0788358989113,0.834032445247956,2.92080816656999,2.64467266967777
0,0,0,1,7,0.514940988206546,0.746327589583224,7411993,77434,0,0,0,0.693147180559945,2.07944154167984,0.415376486523848,0.557515062718335,15.8186100568889,11.2571941537503,1.94591014905531,-0.663702970890586,-0.292590647039269,15.8186099219725,11.2571812396099,0.665729810578276,2.76118709008268,2.42100625741273
0,0,0,1,8,0.546219446295445,0.767940039931683,55753632,615934,0,0,0,0.693147180559945,2.19722457733622,0.435812884655731,0.569815049574566,17.8364531321006,13.3308967174676,2.07944154167984,-0.604734467691926,-0.264043621887942,17.8364531141645,13.3308950939183,0.732099368086445,2.88124429091465,2.59008428076732
0,0,0,1,21,0.578962616906193,0.787336394681741,74419817,867045,0,0,0,0.693147180559945,3.09104245335832,0.456768059823005,0.580726463946359,18.1252328353006,13.672847310872,3.04452243772342,-0.546517368422401,-0.239099682651038,18.1252328218633,13.6728461575299,1.11334405395999,2.89730504600242,2.61541183371168
0,0,0,1,10,0.624888611685536,0.820388484490969,17905828,225363,0,0,0,0.693147180559945,2.39789527279837,0.485439266777217,0.599049931327866,16.7006368602591,12.3254721517715,2.30258509299405,-0.470181866432181,-0.197977289339068,16.7006368044113,12.3254677144957,0.834032445247956,2.81544685069638,2.51166766764652
0,0,0,1,11,0.556969055346327,0.887348802261506,518571,5813,0,0,0,0.693147180559945,2.484906649788,0.44274101811764,0.635173094170369,13.1588341591135,8.66802408111882,2.39789527279837,-0.585245596529332,-0.119517135795108,13.1588322307391,8.66785206770135,0.874591382923689,2.57709318569385,2.15962101704271
0,0,0,1,9,0.581805047835949,0.787918222286787,17262645,201934,0,0,0,0.693147180559945,2.30258509299405,0.458566630295426,0.581051938729285,16.6640555343033,12.2157011424221,2.19722457733622,-0.541619856719505,-0.238360973333527,16.6640554763748,12.2156961903213,0.787195008176644,2.81325403306827,2.50272169779055
0,0,0,1,10,0.595474826516178,0.799512598365471,61771466,739528,0,0,0,0.693147180559945,2.39789527279837,0.467171388809232,0.587515849549102,17.938952116783,13.5137687760504,2.30258509299405,-0.51839616393307,-0.223752989026814,17.9389521005943,13.5137674238374,0.834032445247956,2.88697444358653,2.60370897496542
0,0,0,1,58,0.551851849034559,0.799679473638692,39438960,437130,0,0,0,0.693147180559945,4.07753744390572,0.439448959108323,0.587608578845012,17.4902647435383,12.9879882003224,4.06044301054642,-0.594475658158078,-0.223544289550687,17.4902647181827,12.987985912676,1.40129208355907,2.86164442431807,2.5640247695985
0,0,0,1,8,0.645385746798865,0.827013374699134,12309305,159394,0,0,0,0.693147180559945,2.19722457733622,0.497974853261585,0.602682597948786,16.3258661196421,11.9791406772177,2.07944154167984,-0.437907083898709,-0.189934411538877,16.3258660384027,11.9791344034755,0.732099368086445,2.79275072358099,2.48316633661074
0,0,0,1,34,0.662092434803133,0.839780224094429,71803604,954437,0,0,0,0.693147180559945,3.55534806148941,0.508077311495094,0.609646121060019,18.0894452416717,13.7688779645642,3.52636052461616,-0.412350103180452,-0.174615059360789,18.0894452277448,13.7688769168266,1.26026632622924,2.89532863159283,2.62241074927104
0,0,0,1,10,0.606654472462827,0.80447549705019,53799877,656026,0,0,0,0.693147180559945,2.39789527279837,0.47415404961217,0.590269966205626,17.8007817574714,13.3939572256158,2.30258509299405,-0.499795888117419,-0.217564770378121,17.800781738884,13.3939557012872,0.834032445247956,2.87924237424851,2.59480353812739
0,0,0,1,10,0.598639588421647,0.80008481220094,66109405,795760,0,0,0,0.693147180559945,2.39789527279837,0.469153010335556,0.587833781681517,18.0068215942444,13.5870541684858,2.30258509299405,-0.513095550732575,-0.223037541682255,18.006821579118,13.5870529118263,0.834032445247956,2.89075066272033,2.60911734753256
0,0,0,1,11,0.657391466853926,0.943064381418253,1412656,18706,0,0,0,0.693147180559945,2.484906649788,0.505244960906173,0.664266304904637,14.1609828862685,9.8366530643489,2.39789527279837,-0.419475597979361,-0.0586207257011745,14.1609821783823,9.8365996069945,0.874591382923689,2.65049044874019,2.28611008294678
0,0,0,1,12,0.609388654577837,0.799959392838053,114522032,1401550,0,0,0,0.693147180559945,2.56494935746154,0.475854389231851,0.587764105113234,18.5562777903943,14.1530900385075,2.484906649788,-0.495299029968722,-0.223194311554923,18.5562777816623,14.153089325012,0.910235093365326,2.92080815668812,2.64993292711538
0,0,0,1,8,0.548154225637729,0.758992547941781,7411686,81736,0,0,0,0.693147180559945,2.19722457733622,0.437063399169841,0.564741229215339,15.8185686366776,11.3112620547075,2.07944154167984,-0.601198597983649,-0.275763319893229,15.8185685017555,11.3112498202713,0.732099368086445,2.76118447163065,2.42579778979383
0,0,0,1,11,0.582145262095219,0.783564621328212,55748060,651943,0,0,0,0.693147180559945,2.484906649788,0.458781686934914,0.578613958032976,17.8363531874306,13.3877139476495,2.39789527279837,-0.541035271164509,-0.243901742823014,17.8363531694928,13.3877124137743,0.874591382923689,2.8812386875051,2.5943373022231
0,0,0,1,27,0.441926154404564,0.674350822171811,74420119,662765,0,0,0,0.693147180559945,3.3322045101752,0.365979827013702,0.515425521300161,18.1252368933512,13.4041772656931,3.29583686600433,-0.816612482345322,-0.394004795813651,18.125236879914,13.4041757568638,1.19266011628481,2.89730526989197,2.59556628205886
0,0,0,1,7,0.44428324491398,0.675358229594298,17910860,160728,0,0,0,0.693147180559945,2.07944154167984,0.367613174222673,0.516027010824947,16.7009178465832,11.9874749959299,1.94591014905531,-0.811292980951045,-0.392512018376553,16.7009177907512,11.987468774258,0.665729810578276,2.81546367544261,2.4838618353476
0,0,0,1,7,0.366131461174624,0.652978880817707,518617,3866,0,0,0,0.693147180559945,2.07944154167984,0.311982994566787,0.502579042482441,13.1589228603158,8.2602342916073,1.94591014905531,-1.00476282653451,-0.42621049200864,13.1589209321125,8.25997565976828,0.665729810578276,2.57709992649523,2.11142164076926
0,0,0,1,7,0.443985413553268,0.674190817329851,17263423,154328,0,0,0,0.693147180559945,2.07944154167984,0.36740693900221,0.515329954418032,16.6641006016973,11.9468419662523,1.94591014905531,-0.811963569447067,-0.394242096373047,16.6641005437714,11.9468354865677,0.665729810578276,2.81325673753213,2.48046643046889
0,0,0,1,7,0.446081177016375,0.675815997539868,61771647,555214,0,0,0,0.693147180559945,2.07944154167984,0.368857261176311,0.516300209362171,17.9389550469341,13.2271107051008,1.94591014905531,-0.807254332276634,-0.391834432978769,17.9389550307455,13.2271089039951,0.665729810578276,2.88697460692667,2.58226842847151
0,0,0,1,75,0.429691326724531,0.710113853181373,39438918,340852,0,0,0,0.693147180559945,4.33073334028633,0.357458565534287,0.536559949105985,17.490263678601,12.7392065782778,4.31748811353631,-0.844688172895166,-0.342329965209037,17.4902636532453,12.7392036444574,1.46267377794546,2.86164436343063,2.54468413990595
0,0,0,1,7,0.443905723500891,0.675642399520055,12309197,109951,0,0,0,0.693147180559945,2.07944154167984,0.367351749904966,0.516196613852753,16.3258573457539,11.6077991859039,1.94591014905531,-0.812143073553517,-0.392091337699099,16.3258572645139,11.6077900909847,0.665729810578276,2.79275018615828,2.45167643228475
0,0,0,1,34,0.44715766736802,0.677184059441794,71803577,646775,0,0,0,0.693147180559945,3.55534806148941,0.369601403267041,0.517116232001354,18.0894448656459,13.3797553002453,3.52636052461616,-0.80484402314246,-0.389812167922538,18.089444851719,13.3797537541137,1.26026632622924,2.8953286108058,2.59374265050335
